step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,rollout.reward/grade,test_set/mean_reward
67,0.5133016109466553,0.7764706015586853,,0.7145927392163323,0.8058252427184466,,,,,,
68,0.5768026113510132,0.8101266026496887,,0.4620112419128418,0.8625,,,,,,
69,0.7356045842170715,0.7941176295280457,,0.6019016901652018,0.803030303030303,,,,,,
70,0.4860953390598297,0.8354430198669434,,0.694423584710984,0.7619047619047619,,,,,,
71,0.5057864189147949,0.7887324094772339,,0.4443552017211914,0.85,,,,,,
72,0.5361495614051819,0.8170731663703918,,0.5043769966472279,0.8636363636363636,,,,,,
73,0.3786553740501404,0.8681318759918213,,0.4764810377551663,0.7903225806451613,,,,,,
74,1.044913649559021,0.8571428656578064,,0.6923305458492703,0.7777777777777778,,,,,,
75,0.8405783176422119,0.7215189933776855,,0.4070574951171875,0.8266666666666667,,,,,,
76,0.7131951451301575,0.782608687877655,,0.5989449310302735,0.8133333333333334,,,,,,
77,0.7222505807876587,0.7536231875419617,,0.5245810638774525,0.7954545454545454,,,,,,
78,0.42825570702552795,0.8333333134651184,,0.5314262807369232,0.859375,,,,,,
79,0.5191586017608643,0.8414633870124817,,0.3217328678477894,0.8939393939393939,,,,,,
80,0.41062992811203003,0.8289473652839661,,0.4597331261148258,0.8469387755102041,,,,,,
81,0.39710623025894165,0.8888888955116272,,0.931170296423214,0.7731958762886598,,,,,,
82,0.6756554841995239,0.8529411554336548,,0.6829421913230812,0.8131868131868132,,,,,,
83,0.6770263910293579,0.8095238208770752,,0.2922184740910765,0.8688524590163934,,,,,,
84,0.7572031021118164,0.7846153974533081,,0.5685627628380144,0.7323943661971831,,,,,,
85,0.45472294092178345,0.8333333134651184,,0.6791097741377982,0.7368421052631579,,,,,,
86,0.47903791069984436,0.8333333134651184,,0.5195121311006092,0.7857142857142857,,,,,,
87,0.35079219937324524,0.8815789222717285,,0.4710441358161695,0.8484848484848485,,,,,,
88,0.9708827137947083,0.7582417726516724,,0.5389709007449266,0.8048780487804879,,,,,,
89,0.40563175082206726,0.8484848737716675,,0.4926891326904297,0.8441558441558441,,,,,,
90,0.6449341177940369,0.7532467246055603,,0.5720688257461939,0.782051282051282,,,,,,
91,0.3735128343105316,0.8636363744735718,,0.969223149617513,0.6952380952380952,,,,,,
92,0.7379545569419861,0.8055555820465088,,0.7897190680870643,0.7384615384615385,,,,,,
93,0.3673064112663269,0.8840579986572266,,0.39289063420788994,0.8620689655172413,,,,,,
94,0.49396148324012756,0.8333333134651184,,0.3921289341424101,0.8709677419354839,,,,,,
95,0.5144824385643005,0.8333333134651184,,0.36949363587394596,0.9047619047619048,,,,,,
96,0.8720999956130981,0.7746478915214539,,0.4060730977101369,0.8648648648648649,,,,,,
97,0.33977240324020386,0.8620689511299133,,0.6338927780372509,0.7536231884057971,,,,,,
98,0.7162464261054993,0.767123281955719,,0.4219846548857512,0.8796296296296297,,,,,,
99,0.5205063819885254,0.8311688303947449,,0.43755414145333427,0.8285714285714286,,,,,,
100,0.6342649459838867,0.7659574747085571,,0.5302340664080719,0.8059701492537313,,,,,,
101,0.5713052153587341,0.782608687877655,,0.4201597831618618,0.8450704225352113,,,,,,
102,0.3342621624469757,0.9156626462936401,,0.4730484962463379,0.8,,,,,,
103,0.5376474857330322,0.8333333134651184,,0.2854218346732003,0.9142857142857143,,,,,,
104,0.678299605846405,0.7761194109916687,,0.4054068444480359,0.8591549295774648,,,,,,
105,0.7067762613296509,0.7972972989082336,,0.502727781023298,0.8441558441558441,,,,,,
106,0.38322004675865173,0.8648648858070374,,0.489959649478688,0.8470588235294118,,,,,,
107,0.6852397918701172,0.7833333611488342,,0.33755128136996565,0.9137931034482759,,,,,,
108,0.49409815669059753,0.7799999713897705,,0.4911559959510704,0.7792207792207793,,,,,,
109,0.3827318549156189,0.8839285969734192,,0.35643049146308275,0.8524590163934426,,,,,,
110,0.7093784213066101,0.760869562625885,,0.42115848347292106,0.8813559322033898,,,,,,
111,0.37182560563087463,0.8405796885490417,,0.4974780887752384,0.8051948051948052,,,,,,
112,0.3324386179447174,0.8831169009208679,,0.473056275167583,0.8271604938271605,,,,,,
113,0.363526314496994,0.8815789222717285,,0.44707356966458833,0.7846153846153846,,,,,,
114,0.5443392395973206,0.8513513803482056,,0.47894362461419754,0.8641975308641975,,,,,,
115,0.47565722465515137,0.8289473652839661,,0.41539426283402875,0.8787878787878788,,,,,,
116,0.6779144406318665,0.7349397540092468,,0.7510636223687066,0.7777777777777778,,,,,,
117,0.4351908564567566,0.8658536672592163,,0.23481245040893556,0.9125,,,,,,
118,0.5107213854789734,0.8552631735801697,,0.5455000400543213,0.84375,,,,,,
119,0.4615492820739746,0.8260869383811951,,0.4487932228747709,0.8271604938271605,,,,,,
120,0.4771095812320709,0.8051947951316833,,0.6081147805238382,0.8076923076923077,,,,,,
121,0.6186733841896057,0.7761194109916687,,0.5089172069842999,0.8153846153846154,,,,,,
122,0.49101924896240234,0.8969072103500366,,0.6282068102547292,0.797752808988764,,,,,,
123,0.4788835644721985,0.8311688303947449,,0.6553806677097227,0.7560975609756098,,,,,,
124,0.5749950408935547,0.7945205569267273,,0.7504149436950683,0.75,,,,,,
125,0.37795186042785645,0.8690476417541504,,0.6414069439991411,0.7710843373493976,,,,,,
126,0.6860142946243286,0.7857142686843872,,0.6623229536899301,0.7674418604651163,,,,,,
127,0.40353187918663025,0.8333333134651184,,0.7151528479347766,0.7746478873239436,,,,,,
128,0.5511760711669922,0.7976190447807312,,0.33283788240872897,0.8615384615384616,,,,,,
129,0.5767857432365417,0.8374999761581421,,0.7477128331254168,0.7317073170731707,,,,,,
130,0.7053093910217285,0.7368420958518982,,0.3611349545992338,0.8923076923076924,,,,,,
131,0.6261394619941711,0.7528089880943298,,0.44504916815110196,0.8641975308641975,,,,,,
132,0.433445006608963,0.8208954930305481,,0.6578178405761719,0.8153846153846154,,,,,,
133,0.5000053644180298,0.8840579986572266,,0.5382839249975887,0.8024691358024691,,,,,,
134,0.7748157382011414,0.7790697813034058,,0.4420943790011936,0.8194444444444444,,,,,,
135,0.46711891889572144,0.875,,0.42499209812709265,0.8428571428571429,,,,,,
136,0.33574801683425903,0.8857142925262451,,0.3122199114631204,0.8823529411764706,,,,,,
137,0.3442438542842865,0.8709677457809448,,0.9579586615929236,0.8333333333333334,,,,,,
138,0.661095917224884,0.7894737124443054,,0.4698200741329709,0.8378378378378378,,,,,,
139,0.7083632946014404,0.7613636255264282,,0.599636275192787,0.8275862068965517,,,,,,
140,0.5995190739631653,0.8235294222831726,,0.6634436471121652,0.7857142857142857,,,,,,
141,0.7346135377883911,0.7972972989082336,,0.5792485872904459,0.8055555555555556,,,,,,
142,0.21416184306144714,0.9264705777168274,,0.46954065081716956,0.7931034482758621,,,,,,
143,0.3301212191581726,0.9117646813392639,,0.6968517303466797,0.7837837837837838,,,,,,
144,0.6735982894897461,0.8024691343307495,,0.6169119396725217,0.8108108108108109,,,,,,
145,0.42480725049972534,0.8469387888908386,,0.7083595408949741,0.7558139534883721,,,,,,
146,0.5041366815567017,0.8399999737739563,,0.887450478293679,0.7532467532467533,,,,,,
147,0.4151912331581116,0.8271604776382446,,0.6246600621183154,0.8028169014084507,,,,,,
148,0.35637953877449036,0.8552631735801697,,0.5870643721686469,0.8472222222222222,,,,,,
149,0.5094510316848755,0.8139534592628479,,0.3610640965150983,0.8876404494382022,,,,,,
150,0.4924171268939972,0.8591549396514893,,0.5270193219184875,0.8125,,,,,,
151,0.5916858315467834,0.8295454382896423,,0.8286195453844573,0.7684210526315789,,,,,,
152,0.7025238275527954,0.7848101258277893,,0.2820037373325281,0.9122807017543859,,,,,,
153,1.0117772817611694,0.7250000238418579,,0.39068724314371744,0.8555555555555555,,,,,,
154,0.5385809540748596,0.8313252925872803,,0.3251451723503344,0.8787878787878788,,,,,,
155,0.4573928713798523,0.8727272748947144,,0.3127868781655522,0.9152542372881356,,,,,,
156,0.8750798106193542,0.7536231875419617,,0.43584096571978403,0.8235294117647058,,,,,,
157,0.2735282778739929,0.9333333373069763,,0.49457631345655095,0.7377049180327869,,,,,,
158,0.7332539558410645,0.800000011920929,,0.2458501163917252,0.8860759493670886,,,,,,
159,0.7706608772277832,0.7849462628364563,,1.0325500194842998,0.7692307692307693,,,,,,
160,0.5403774976730347,0.7857142686843872,,0.3489908411882926,0.855072463768116,,,,,,
161,0.5849924087524414,0.8219178318977356,,0.4487796731897303,0.8648648648648649,,,,,,
162,0.5101365447044373,0.8387096524238586,,0.44041013717651367,0.8571428571428571,,,,,,
163,0.6847720146179199,0.7894737124443054,,0.33547560016760664,0.8764044943820225,,,,,,
164,0.5779178142547607,0.8026315569877625,,0.6736415694741642,0.8235294117647058,,,,,,
165,1.1404542922973633,0.7023809552192688,,0.8350304982748377,0.7710843373493976,,,,,,
166,0.3906313478946686,0.8795180916786194,,0.5542952284520987,0.826530612244898,,,,,,
167,0.5813403129577637,0.761904776096344,,0.5060192161882427,0.8450704225352113,,,,,,
168,0.5060442090034485,0.7647058963775635,,0.8090398495013897,0.782051282051282,,,,,,
169,0.5836312174797058,0.7922077775001526,,0.28592813518685356,0.8732394366197183,,,,,,
170,0.5708712339401245,0.790123462677002,,0.4168364580939798,0.8676470588235294,,,,,,
171,0.9362984895706177,0.726190447807312,,0.667674998647159,0.7422680412371134,,,,,,
172,0.38944435119628906,0.8461538553237915,,0.37432047378185185,0.8953488372093024,,,,,,
173,0.618372917175293,0.8068181872367859,,0.4035517451274826,0.8313253012048193,,,,,,
174,0.5284229516983032,0.8260869383811951,,0.5183809720552884,0.8153846153846154,,,,,,
175,1.0382180213928223,0.8307692408561707,,0.5119637080601284,0.8367346938775511,,,,,,
176,0.3873679041862488,0.8088235259056091,,0.43033865094184875,0.828125,,,,,,
177,0.8898383378982544,0.6865671873092651,,0.3847898872949744,0.8602150537634409,,,,,,
178,0.8085276484489441,0.8148148059844971,,0.40892329496495866,0.8823529411764706,,,,,,
179,0.8248436450958252,0.7037037014961243,,0.5508197113707826,0.7472527472527473,,,,,,
180,0.46744874119758606,0.8507462739944458,,0.7704264430676476,0.7457627118644068,,,,,,
181,0.6192521452903748,0.7532467246055603,,0.5465880499945747,0.8222222222222222,,,,,,
182,0.4990118443965912,0.8395061492919922,,0.5175045558384487,0.8,,,,,,
183,0.423395037651062,0.8765432238578796,,0.4504750748755227,0.8450704225352113,,,,,,
184,0.45596837997436523,0.8783783912658691,,0.4848440427046556,0.8173076923076923,,,,,,
185,0.5688199400901794,0.7976190447807312,,0.55489022731781,0.85,,,,,,
186,0.5406559109687805,0.8023256063461304,,0.48768335365387333,0.8192771084337349,,,,,,
187,0.7658146619796753,0.7473683953285217,,0.6743200036543834,0.7974683544303798,,,,,,
188,0.516379714012146,0.8656716346740723,,0.4455298302878796,0.8591549295774648,,,,,,
189,0.8208211064338684,0.800000011920929,,0.3825979375127536,0.8656716417910447,,,,,,
190,0.4234178364276886,0.8684210777282715,,0.5602057196877219,0.7727272727272727,,,,,,
191,0.6048853993415833,0.7916666865348816,,0.7013216263208634,0.7564102564102564,,,,,,
192,0.45258843898773193,0.8409090638160706,,0.5364259669655248,0.868421052631579,,,,,,
193,0.4463408589363098,0.8088235259056091,,0.6739621106316062,0.788235294117647,,,,,,
194,0.7087728381156921,0.7666666507720947,,0.28060359954833985,0.9,,,,,,
195,0.5210590958595276,0.7820512652397156,,0.5693403879801432,0.8266666666666667,,,,,,
196,0.8705664873123169,0.7037037014961243,,0.6577777397341844,0.7926829268292683,,,,,,
197,0.7670457363128662,0.782608687877655,,0.4365576391350733,0.821917808219178,,,,,,
198,0.8211732506752014,0.7666666507720947,,0.5899197370156475,0.7471264367816092,,,,,,
199,0.34807610511779785,0.8823529481887817,,0.38241150162436743,0.875,,,,,,
200,0.664284884929657,0.7534246444702148,,0.5690498576444738,0.8470588235294118,,,,,,
201,0.28858670592308044,0.8974359035491943,,0.4434717402738683,0.8382352941176471,,,,,,
202,0.5022193193435669,0.8111110925674438,,0.38294022658775595,0.8620689655172413,,,,,,
203,0.37160202860832214,0.8737863898277283,,0.4935419252603361,0.8415841584158416,,,,,,
204,0.782625138759613,0.7684210538864136,,0.3641776730937342,0.8870967741935484,,,,,,
205,0.5018330216407776,0.8571428656578064,,0.43595143636067707,0.8533333333333334,,,,,,
206,0.6780267953872681,0.7764706015586853,,0.4591658115386963,0.7840909090909091,,,,,,
207,0.4226042926311493,0.8333333134651184,,0.3924157086540671,0.8470588235294118,,,,,,
208,0.7909536957740784,0.7882353067398071,,0.5217681460910373,0.7777777777777778,,,,,,
209,0.6869921088218689,0.7804877758026123,,0.5014738749308758,0.7951807228915663,,,,,,
210,0.8125630021095276,0.7093023061752319,,0.5880291502354509,0.8135593220338984,,,,,,
211,0.37305280566215515,0.8615384697914124,,0.36468369027842645,0.8804347826086957,,,,,,
212,0.4288746118545532,0.8488371968269348,,0.6176123240637401,0.8095238095238095,,,,,,
213,0.4169846475124359,0.8395061492919922,,0.5092972250545726,0.8,,,,,,
214,0.35220617055892944,0.8961039185523987,,0.41463829489315257,0.8529411764705882,,,,,,
215,0.5318577885627747,0.8399999737739563,,0.9264122443863109,0.7468354430379747,,,,,,
216,0.5816460251808167,0.8225806355476379,,0.6547590891520182,0.7391304347826086,,,,,,
217,0.5133674144744873,0.8235294222831726,,0.8024935288862749,0.7727272727272727,,,,,,
218,0.23588484525680542,0.9508196711540222,,0.4463841756184896,0.88,,,,,,
219,0.5188490152359009,0.8301886916160583,,0.32801648548671175,0.8928571428571429,,,,,,
220,0.49149778485298157,0.8771929740905762,,0.5949109758649553,0.8,,,,,,
221,0.3266381621360779,0.875,,0.4430117723418445,0.8292682926829268,,,,,,
222,0.4937058687210083,0.8591549396514893,,0.35531039948159077,0.8829787234042553,,,,,,
223,0.5018656253814697,0.859375,,0.3851832860632788,0.8987341772151899,,,,,,
224,0.5057458877563477,0.8023256063461304,,0.3859962766820734,0.8409090909090909,,,,,,
225,0.5517528653144836,0.8115941882133484,,0.6161485765038467,0.8048780487804879,,,,,,
226,0.8818888068199158,0.7317073345184326,,0.6193290655163751,0.8115942028985508,,,,,,
227,0.7886909246444702,0.7010309100151062,,0.49336071255840835,0.7848101265822784,,,,,,
228,0.31579646468162537,0.9166666865348816,,0.32469031685277033,0.868421052631579,,,,,,
229,0.7687408924102783,0.7530864477157593,,0.436050017674764,0.875,,,,,,
230,0.6983775496482849,0.7758620977401733,,0.5124443817138672,0.8266666666666667,,,,,,
231,0.5696642398834229,0.7692307829856873,,0.3101048189051011,0.8970588235294118,,,,,,
232,0.7347350716590881,0.8313252925872803,,0.4453004201253255,0.8405797101449275,,,,,,
233,0.4647020399570465,0.7978723645210266,,0.3536386262802851,0.8928571428571429,,,,,,
234,0.7379515767097473,0.7121211886405945,,0.477977619614712,0.872093023255814,,,,,,
235,0.5808954238891602,0.7816091775894165,,0.47078971373729217,0.8205128205128205,,,,,,
236,0.6398860216140747,0.7790697813034058,,0.46616910298665365,0.85,,,,,,
237,0.4440881907939911,0.8947368264198303,,0.7056893590670913,0.7910447761194029,,,,,,
238,0.5409556031227112,0.7875000238418579,,0.3683555649548042,0.8902439024390244,,,,,,
239,0.6323902010917664,0.739130437374115,,0.6654870351155598,0.7733333333333333,,,,,,
240,0.4433671832084656,0.8160919547080994,,0.4077223471875461,0.839622641509434,,,,,,
241,0.676887571811676,0.7894737124443054,,0.3867044448852539,0.8243243243243243,,,,,,
242,0.7726152539253235,0.7313432693481445,,0.6673141943441855,0.7837837837837838,,,,,,
243,0.5726062655448914,0.8125,,0.4553132844202727,0.8349514563106796,,,,,,
244,0.37252354621887207,0.835616409778595,,0.4540339489372409,0.826530612244898,,,,,,
245,0.5730923414230347,0.7457627058029175,,0.5894112641783966,0.7471264367816092,,,,,,
246,0.6048667430877686,0.765625,,0.43637942118817064,0.8554216867469879,,,,,,
247,0.5194376111030579,0.835616409778595,,0.4261763063195634,0.8493150684931506,,,,,,
248,0.667926549911499,0.800000011920929,,0.5967301919426716,0.7746478873239436,,,,,,
249,0.4720788896083832,0.8243243098258972,,0.48950635975804824,0.8103448275862069,,,,,,
250,0.5373060703277588,0.8082191944122314,,0.5031319531527433,0.8068181818181818,,,,,,
251,0.4962400197982788,0.8289473652839661,,0.3615312231592385,0.891566265060241,,,,,,
252,0.6054905652999878,0.7916666865348816,,0.6543755692042662,0.8202247191011236,,,,,,
253,0.5158162713050842,0.8514851331710815,,0.5774526596069336,0.7763157894736842,,,,,,
254,0.46627917885780334,0.8311688303947449,,0.5491661123327307,0.8108108108108109,,,,,,
255,0.2288215011358261,0.9324324131011963,,0.6255876282115042,0.8024691358024691,,,,,,
256,0.529801070690155,0.8529411554336548,,0.2628357157987707,0.9411764705882353,,,,,,
257,0.2938496768474579,0.8852459192276001,,0.4779423976290053,0.8405797101449275,,,,,,
258,0.39981961250305176,0.8309859037399292,,0.35713148808133777,0.8840579710144928,,,,,,
259,0.5309593081474304,0.8222222328186035,,0.35255629841874286,0.8658536585365854,,,,,,
260,0.6960236430168152,0.762499988079071,,0.5787691734206508,0.7887323943661971,,,,,,
261,0.5548957586288452,0.800000011920929,,0.6002615627489591,0.8157894736842105,,,,,,
262,0.47374629974365234,0.8607594966888428,,0.7560059396844161,0.7368421052631579,,,,,,
263,0.5502853989601135,0.8245614171028137,,0.23517898983425564,0.9555555555555556,,,,,,
264,0.3953745365142822,0.8461538553237915,,0.5384310710279248,0.759493670886076,,,,,,
265,0.2867121696472168,0.8888888955116272,,0.490398744993572,0.810126582278481,,,,,,
266,0.37730681896209717,0.8714285492897034,,0.384580588922268,0.8902439024390244,,,,,,
267,0.5428297519683838,0.8720930218696594,,0.8540718276779373,0.7142857142857143,,,,,,
268,0.41046953201293945,0.8481012582778931,,0.4648184314850838,0.8870967741935484,,,,,,
269,0.36745089292526245,0.8811880946159363,,0.5639418707953558,0.8555555555555555,,,,,,
270,0.9085202813148499,0.7647058963775635,,0.514558542342413,0.8214285714285714,,,,,,
271,0.41090741753578186,0.859375,,0.6435400275296943,0.8255813953488372,,,,,,
272,0.6095957159996033,0.8333333134651184,,0.49829411197018314,0.8441558441558441,,,,,,
273,0.5490133762359619,0.7906976938247681,,0.9340620955375776,0.7671232876712328,,,,,,
274,0.8058353066444397,0.7307692170143127,,0.35738136519247027,0.8656716417910447,,,,,,
275,0.8550256490707397,0.760869562625885,,0.36413560594831196,0.8333333333333334,,,,,,
276,0.6359044909477234,0.800000011920929,,0.33938618593437725,0.8488372093023255,,,,,,
277,0.5518724918365479,0.8030303120613098,,0.41014240004799585,0.8295454545454546,,,,,,
278,0.32449352741241455,0.9135802388191223,,0.5333305795987447,0.8229166666666666,,,,,,
279,0.5622943043708801,0.800000011920929,,0.5828739849489126,0.835820895522388,,,,,,
280,0.36182576417922974,0.9101123809814453,,0.4474383762904576,0.8181818181818182,,,,,,
281,0.6450695395469666,0.7761194109916687,,0.44062674045562744,0.85,,,,,,
282,0.5360263586044312,0.7945205569267273,,0.6870501109531948,0.7571428571428571,,,,,,
283,0.46221235394477844,0.8153846263885498,,0.6659977471650537,0.8059701492537313,,,,,,
284,0.9283604025840759,0.7477477192878723,,0.5894257068634033,0.7875,,,,,,
285,0.4669918119907379,0.8035714030265808,,0.5138669209937526,0.863013698630137,,,,,,
286,0.47720402479171753,0.8484848737716675,,0.6716428676121672,0.7746478873239436,,,,,,
287,0.6223239302635193,0.7549019455909729,,0.6175601551833662,0.7961165048543689,,,,,,
288,0.8704548478126526,0.7123287916183472,,0.4076376914978027,0.8625,,,,,,
289,0.6043112874031067,0.7662337422370911,,0.5711211580218691,0.8181818181818182,,,,,,
290,0.6150376200675964,0.8032786846160889,,0.796011243547712,0.7619047619047619,,,,,,
291,0.5550795793533325,0.828125,,0.4541640281677246,0.82,,,,,,
292,0.22381620109081268,0.9710144996643066,,0.4277734539725564,0.8295454545454546,,,,,,
293,0.6585132479667664,0.7710843086242676,,0.4600854073801348,0.8548387096774194,,,,,,
294,0.4366506338119507,0.8194444179534912,,0.6244613064659966,0.7777777777777778,,,,,,
295,0.4994421601295471,0.8316831588745117,,0.325281244913737,0.8933333333333333,,,,,,
296,0.6160447597503662,0.7888888716697693,,0.46794189453125,0.8666666666666667,,,,,,
297,0.5738094449043274,0.8157894611358643,,0.4248696240511807,0.8295454545454546,,,,,,
298,0.4051823914051056,0.8636363744735718,,0.5173949897289276,0.796875,,,,,,
299,0.5252770185470581,0.8292682766914368,,0.29162048571037524,0.8787878787878788,,,,,,
300,0.5821425318717957,0.8125,,0.4026410822965661,0.8775510204081632,,,,,,
301,0.6128923296928406,0.7922077775001526,,0.8708688598318198,0.7628865979381443,,,,,,
302,0.4603915810585022,0.8271604776382446,,0.7364348526839372,0.8021978021978022,,,,,,
303,0.5746196508407593,0.8026315569877625,,0.34406171079541814,0.8524590163934426,,,,,,
304,0.4331907033920288,0.8020833134651184,,0.6262443703664861,0.7605633802816901,,,,,,
305,0.44109097123146057,0.8548387289047241,,0.6397083282470704,0.7789473684210526,,,,,,
306,0.5352314114570618,0.8333333134651184,,0.432402043115525,0.8214285714285714,,,,,,
307,0.38343536853790283,0.8255813717842102,,0.4274541103478634,0.8636363636363636,,,,,,
308,0.4256242513656616,0.8072289228439331,,0.4827469151194503,0.8780487804878049,,,,,,
309,0.4419049918651581,0.8333333134651184,,0.43630275478610747,0.8051948051948052,,,,,,
310,0.6429732441902161,0.7701149582862854,,0.6048395939362354,0.7435897435897436,,,,,,
311,0.3786762058734894,0.8541666865348816,,0.9634371257963634,0.7523809523809524,,,,,,
312,0.6408613324165344,0.797468364238739,,0.6956659170297476,0.7076923076923077,,,,,,
